type	latitude	longitude	altitude (m)	name
W	34.446884200	-116.992453154	908.0	26124
W	34.446884200	-116.951130651	890.6	26125
W	34.446884200	-116.909808148	895.5	26126
W	34.446884200	-116.868485645	907.8	26127
W	34.446884200	-116.827163142	903.9	26128
W	34.446884200	-116.785840639	932.6	26129
W	34.446884200	-116.744518136	1006.5	26130
W	34.446884200	-116.703195633	899.9	26131
W	34.446884200	-116.661873129	878.7	26132
W	34.446884200	-116.620550626	882.0	26133
W	34.446884200	-116.579228123	826.6	26134
W	34.446884200	-116.537905620	1086.6	26135
W	34.446884200	-116.496583117	873.9	26136
W	34.446884200	-116.455260614	960.2	26137
W	34.446884200	-116.413938111	700.9	26138
W	34.446884200	-116.372615608	705.3	26139
W	34.446884200	-116.331293105	968.3	26140
W	34.446884200	-116.289970602	876.5	26141
W	34.446884200	-116.248648099	824.9	26142
W	34.446884200	-116.207325596	816.8	26143
W	34.446884200	-116.166003093	959.6	26144
W	34.446884200	-116.124680590	899.5	26145
W	34.446884200	-116.083358086	963.9	26146
W	34.446884200	-116.042035583	790.9	26147
W	34.446884200	-116.000713080	556.6	26148
W	34.446884200	-115.959390577	569.9	26149
W	34.446884200	-115.918068074	494.7	26150
W	34.446884200	-115.876745571	298.8	26151
W	34.446884200	-115.835423068	240.3	26152
W	34.446884200	-115.794100565	212.9	26153
W	34.446884200	-115.752778062	193.1	26154
W	34.446884200	-115.711455559	182.0	26155
W	34.446884200	-115.670133056	182.8	26156
W	34.446884200	-115.628810553	184.8	26157
W	34.446884200	-115.587488050	189.8	26158
W	34.446884200	-115.546165547	198.3	26159
W	34.446884200	-115.504843044	211.0	26160
W	34.446884200	-115.463520540	216.9	26161
W	34.446884200	-115.422198037	230.9	26162
W	34.446884200	-115.380875534	286.0	26163
W	34.446884200	-115.339553031	346.2	26164
W	34.446884200	-115.298230528	429.2	26165
W	34.446884200	-115.256908025	581.9	26166
W	34.446884200	-115.215585522	833.7	26167
W	34.446884200	-115.174263019	1153.2	26168
W	34.446884200	-115.132940516	730.6	26169
W	34.446884200	-115.091618013	594.0	26170
W	34.446884200	-115.050295510	450.1	26171
W	34.446884200	-115.008973007	392.2	26172
W	34.446884200	-114.967650504	417.7	26173
W	34.446884200	-114.926328001	466.8	26174
W	34.446884200	-114.885005497	568.1	26175
W	34.446884200	-114.843682994	533.7	26176
W	34.446884200	-114.802360491	486.2	26177
W	34.446884200	-114.761037988	450.6	26178
W	34.446884200	-114.719715485	392.1	26179
W	34.446884200	-114.678392982	361.2	26180
W	34.446884200	-114.637070479	360.0	26181
W	34.446884200	-114.595747976	354.9	26182
W	34.446884200	-114.554425473	331.4	26183
W	34.446884200	-114.513102970	281.7	26184
W	34.446884200	-114.471780467	233.6	26185
W	34.446884200	-114.430457964	196.2	26186
W	34.446884200	-114.389135461	161.0	26187
W	34.446884200	-114.347812958	142.1	26188
W	34.412800611	-119.843705866	15.5	26189
W	34.412800611	-119.761060860	72.8	26190
W	34.412800611	-119.719738357	93.3	26191
W	34.412800611	-119.554448344	5.8	26192
W	34.412800611	-119.513125841	23.7	26193
W	34.412800611	-119.471803338	186.8	26194
W	34.412800611	-119.430480835	486.8	26195
W	34.412800611	-119.389158332	329.0	26196
W	34.412800611	-119.347835829	218.2	26197
W	34.412800611	-119.306513326	141.9	26198
W	34.412800611	-119.265190823	324.5	26199
W	34.412800611	-119.223868320	461.3	26200
W	34.412800611	-119.182545817	816.6	26201
W	34.412800611	-119.141223314	790.4	26202
W	34.412800611	-119.099900811	360.9	26203
W	34.412800611	-119.058578307	425.2	26204
W	34.412800611	-119.017255804	562.7	26205
W	34.412800611	-118.975933301	339.2	26206
W	34.412800611	-118.934610798	142.3	26207
W	34.412800611	-118.893288295	236.3	26208
W	34.412800611	-118.851965792	576.9	26209
W	34.412800611	-118.810643289	233.1	26210
W	34.412800611	-118.769320786	263.4	26211
W	34.412800611	-118.727998283	275.9	26212
W	34.412800611	-118.686675780	303.0	26213
W	34.412800611	-118.645353277	335.1	26214
W	34.412800611	-118.604030774	407.1	26215
W	34.412800611	-118.562708271	350.7	26216
W	34.412800611	-118.521385768	373.1	26217
W	34.412800611	-118.480063265	433.4	26218
W	34.412800611	-118.438740761	451.8	26219
W	34.412800611	-118.397418258	543.7	26220
W	34.412800611	-118.356095755	836.5	26221
W	34.412800611	-118.314773252	1061.4	26222
W	34.412800611	-118.273450749	1062.7	26223
W	34.412800611	-118.232128246	872.8	26224
W	34.412800611	-118.190805743	1040.9	26225
W	34.412800611	-118.149483240	1145.7	26226
W	34.412800611	-118.108160737	1295.0	26227
W	34.412800611	-118.066838234	1603.7	26228
W	34.412800611	-118.025515731	1573.6	26229
W	34.412800611	-117.984193228	1578.1	26230
W	34.412800611	-117.942870725	1765.8	26231
W	34.412800611	-117.901548222	1469.6	26232
W	34.412800611	-117.860225718	1468.2	26233
W	34.412800611	-117.818903215	1473.8	26234
W	34.412800611	-117.777580712	1592.3	26235
W	34.412800611	-117.736258209	1704.6	26236
W	34.412800611	-117.694935706	1785.4	26237
W	34.412800611	-117.653613203	1497.5	26238
W	34.412800611	-117.612290700	1377.1	26239
W	34.412800611	-117.570968197	1311.2	26240
W	34.412800611	-117.529645694	1243.8	26241
W	34.412800611	-117.488323191	1212.8	26242
W	34.412800611	-117.447000688	1148.1	26243
W	34.412800611	-117.405678185	1115.4	26244
W	34.412800611	-117.364355682	1073.7	26245
W	34.412800611	-117.323033179	1012.0	26246
W	34.412800611	-117.281710676	964.7	26247
W	34.412800611	-117.240388172	895.1	26248
W	34.412800611	-117.199065669	960.4	26249
W	34.412800611	-117.157743166	1240.0	26250
W	34.412800611	-117.116420663	1134.2	26251
W	34.412800611	-117.075098160	1154.0	26252
W	34.412800611	-117.033775657	1021.3	26253
W	34.412800611	-116.992453154	985.6	26254
W	34.412800611	-116.951130651	997.3	26255
W	34.412800611	-116.909808148	973.1	26256
W	34.412800611	-116.868485645	982.0	26257
W	34.412800611	-116.827163142	986.4	26258
W	34.412800611	-116.785840639	1006.3	26259
W	34.412800611	-116.744518136	987.4	26260
W	34.412800611	-116.703195633	928.7	26261
W	34.412800611	-116.661873129	891.3	26262
W	34.412800611	-116.620550626	863.8	26263
W	34.412800611	-116.579228123	841.9	26264
W	34.412800611	-116.537905620	853.9	26265
W	34.412800611	-116.496583117	793.4	26266
W	34.412800611	-116.455260614	1152.8	26267
W	34.412800611	-116.413938111	803.7	26268
W	34.412800611	-116.372615608	714.4	26269
W	34.412800611	-116.331293105	723.2	26270
W	34.412800611	-116.289970602	960.9	26271
W	34.412800611	-116.248648099	903.3	26272
W	34.412800611	-116.207325596	762.9	26273
W	34.412800611	-116.166003093	681.2	26274
W	34.412800611	-116.124680590	849.2	26275
W	34.412800611	-116.083358086	750.8	26276
W	34.412800611	-116.042035583	805.4	26277
W	34.412800611	-116.000713080	599.1	26278
W	34.412800611	-115.959390577	503.6	26279
W	34.412800611	-115.918068074	470.6	26280
W	34.412800611	-115.876745571	358.3	26281
W	34.412800611	-115.835423068	377.3	26282
W	34.412800611	-115.794100565	454.6	26283
W	34.412800611	-115.752778062	350.5	26284
W	34.412800611	-115.711455559	198.8	26285
W	34.412800611	-115.670133056	183.6	26286
W	34.412800611	-115.628810553	183.5	26287
W	34.412800611	-115.587488050	270.2	26288
W	34.412800611	-115.546165547	222.9	26289
W	34.412800611	-115.504843044	191.1	26290
W	34.412800611	-115.463520540	194.4	26291
W	34.412800611	-115.422198037	199.1	26292
W	34.412800611	-115.380875534	233.0	26293
W	34.412800611	-115.339553031	285.0	26294
W	34.412800611	-115.298230528	372.4	26295
W	34.412800611	-115.256908025	490.4	26296
W	34.412800611	-115.215585522	725.5	26297
W	34.412800611	-115.174263019	845.4	26298
W	34.412800611	-115.132940516	638.7	26299
W	34.412800611	-115.091618013	525.1	26300
W	34.412800611	-115.050295510	424.9	26301
W	34.412800611	-115.008973007	355.5	26302
W	34.412800611	-114.967650504	422.0	26303
W	34.412800611	-114.926328001	504.1	26304
W	34.412800611	-114.885005497	582.7	26305
W	34.412800611	-114.843682994	820.8	26306
W	34.412800611	-114.802360491	658.6	26307
W	34.412800611	-114.761037988	493.8	26308
W	34.412800611	-114.719715485	411.5	26309
W	34.412800611	-114.678392982	373.6	26310
W	34.412800611	-114.637070479	349.0	26311
W	34.412800611	-114.595747976	330.5	26312
W	34.412800611	-114.554425473	317.4	26313
W	34.412800611	-114.513102970	304.6	26314
W	34.412800611	-114.471780467	305.6	26315
W	34.412800611	-114.430457964	278.7	26316
W	34.412800611	-114.389135461	270.7	26317
W	34.412800611	-114.347812958	227.7	26318
W	34.412800611	-114.306490455	180.7	26319
W	34.378703126	-119.471803338	92.9	26320
W	34.378703126	-119.430480835	522.2	26321
W	34.378703126	-119.389158332	331.9	26322
W	34.378703126	-119.347835829	155.5	26323
W	34.378703126	-119.306513326	95.1	26324
W	34.378703126	-119.265190823	409.6	26325
W	34.378703126	-119.223868320	335.5	26326
W	34.378703126	-119.182545817	278.8	26327
W	34.378703126	-119.141223314	250.6	26328
W	34.378703126	-119.099900811	284.3	26329
W	34.378703126	-119.058578307	191.2	26330
W	34.378703126	-119.017255804	152.5	26331
W	34.378703126	-118.975933301	105.5	26332
W	34.378703126	-118.934610798	119.9	26333
W	34.378703126	-118.893288295	157.8	26334
W	34.378703126	-118.851965792	227.1	26335
W	34.378703126	-118.810643289	381.5	26336
W	34.378703126	-118.769320786	554.6	26337
W	34.378703126	-118.727998283	523.6	26338
W	34.378703126	-118.686675780	350.6	26339
W	34.378703126	-118.645353277	603.4	26340
W	34.378703126	-118.604030774	503.1	26341
W	34.378703126	-118.562708271	403.8	26342
W	34.378703126	-118.521385768	393.1	26343
W	34.378703126	-118.480063265	446.1	26344
W	34.378703126	-118.438740761	575.8	26345
W	34.378703126	-118.397418258	647.9	26346
W	34.378703126	-118.356095755	1206.3	26347
W	34.378703126	-118.314773252	1209.7	26348
W	34.378703126	-118.273450749	1180.1	26349
W	34.378703126	-118.232128246	1549.7	26350
W	34.378703126	-118.190805743	1784.9	26351
W	34.378703126	-118.149483240	1682.8	26352
W	34.378703126	-118.108160737	1419.3	26353
W	34.378703126	-118.066838234	1874.8	26354
W	34.378703126	-118.025515731	1986.0	26355
W	34.378703126	-117.984193228	1586.8	26356
W	34.378703126	-117.942870725	1779.0	26357
W	34.378703126	-117.901548222	2157.1	26358
W	34.378703126	-117.860225718	2216.1	26359
W	34.378703126	-117.818903215	1989.2	26360
W	34.378703126	-117.777580712	2034.0	26361
W	34.378703126	-117.736258209	2255.1	26362
W	34.378703126	-117.694935706	2096.7	26363
W	34.378703126	-117.653613203	2175.2	26364
W	34.378703126	-117.612290700	1562.0	26365
W	34.378703126	-117.570968197	1393.6	26366
W	34.378703126	-117.529645694	1398.4	26367
W	34.378703126	-117.488323191	1319.5	26368
W	34.378703126	-117.447000688	1242.3	26369
W	34.378703126	-117.405678185	1181.3	26370
W	34.378703126	-117.364355682	1117.0	26371
W	34.378703126	-117.323033179	1052.6	26372
W	34.378703126	-117.281710676	995.1	26373
W	34.378703126	-117.240388172	895.1	26374
W	34.378703126	-117.199065669	1230.7	26375
W	34.378703126	-117.157743166	1337.1	26376
W	34.378703126	-117.116420663	1345.1	26377
W	34.378703126	-117.075098160	1647.4	26378
W	34.378703126	-117.033775657	1695.0	26379
W	34.378703126	-116.992453154	1291.6	26380
W	34.378703126	-116.951130651	1249.6	26381
W	34.378703126	-116.909808148	1161.1	26382
W	34.378703126	-116.868485645	1149.5	26383
W	34.378703126	-116.827163142	1214.7	26384
W	34.378703126	-116.785840639	1143.3	26385
W	34.378703126	-116.744518136	1083.2	26386
W	34.378703126	-116.703195633	1027.3	26387
W	34.378703126	-116.661873129	954.1	26388
W	34.378703126	-116.620550626	887.2	26389
W	34.378703126	-116.579228123	882.4	26390
W	34.378703126	-116.537905620	890.4	26391
W	34.378703126	-116.496583117	851.0	26392
W	34.378703126	-116.455260614	928.0	26393
W	34.378703126	-116.413938111	765.6	26394
W	34.378703126	-116.372615608	739.9	26395
W	34.378703126	-116.331293105	726.8	26396
W	34.378703126	-116.289970602	828.4	26397
W	34.378703126	-116.248648099	786.8	26398
W	34.378703126	-116.207325596	779.8	26399
W	34.378703126	-116.166003093	659.3	26400
W	34.378703126	-116.124680590	671.2	26401
W	34.378703126	-116.083358086	942.7	26402
W	34.378703126	-116.042035583	770.9	26403
W	34.378703126	-116.000713080	835.7	26404
W	34.378703126	-115.959390577	671.6	26405
W	34.378703126	-115.918068074	914.6	26406
W	34.378703126	-115.876745571	626.2	26407
W	34.378703126	-115.835423068	571.2	26408
W	34.378703126	-115.794100565	877.3	26409
W	34.378703126	-115.752778062	448.1	26410
W	34.378703126	-115.711455559	259.5	26411
W	34.378703126	-115.670133056	190.1	26412
W	34.378703126	-115.628810553	206.0	26413
W	34.378703126	-115.587488050	401.0	26414
W	34.378703126	-115.546165547	243.8	26415
W	34.378703126	-115.504843044	178.5	26416
W	34.378703126	-115.463520540	178.0	26417
W	34.378703126	-115.422198037	180.3	26418
W	34.378703126	-115.380875534	190.5	26419
W	34.378703126	-115.339553031	237.9	26420
W	34.378703126	-115.298230528	311.1	26421
W	34.378703126	-115.256908025	391.4	26422
W	34.378703126	-115.215585522	546.8	26423
W	34.378703126	-115.174263019	703.6	26424
W	34.378703126	-115.132940516	515.4	26425
W	34.378703126	-115.091618013	431.0	26426
W	34.378703126	-115.050295510	376.2	26427
W	34.378703126	-115.008973007	334.1	26428
W	34.378703126	-114.967650504	449.9	26429
W	34.378703126	-114.926328001	556.4	26430
W	34.378703126	-114.885005497	645.6	26431
W	34.378703126	-114.843682994	857.1	26432
W	34.378703126	-114.802360491	827.0	26433
W	34.378703126	-114.761037988	545.3	26434
W	34.378703126	-114.719715485	463.0	26435
W	34.378703126	-114.678392982	398.9	26436
W	34.378703126	-114.637070479	370.7	26437
W	34.378703126	-114.595747976	367.6	26438
W	34.378703126	-114.554425473	379.4	26439
W	34.378703126	-114.513102970	371.3	26440
W	34.378703126	-114.471780467	391.6	26441
W	34.378703126	-114.430457964	373.4	26442
W	34.378703126	-114.389135461	390.6	26443
W	34.378703126	-114.347812958	307.7	26444
W	34.378703126	-114.306490455	265.0	26445
W	34.378703126	-114.265167951	233.7	26446
W	34.344591752	-119.389158332	222.3	26447
W	34.344591752	-119.347835829	513.4	26448
W	34.344591752	-119.306513326	136.6	26449
W	34.344591752	-119.265190823	104.5	26450
W	34.344591752	-119.223868320	372.6	26451
W	34.344591752	-119.182545817	269.1	26452
W	34.344591752	-119.141223314	194.1	26453
W	34.344591752	-119.099900811	92.2	26454
W	34.344591752	-119.058578307	74.0	26455
W	34.344591752	-119.017255804	245.0	26456
W	34.344591752	-118.975933301	229.5	26457
W	34.344591752	-118.934610798	405.0	26458
W	34.344591752	-118.893288295	452.4	26459
W	34.344591752	-118.851965792	447.5	26460
W	34.344591752	-118.810643289	548.1	26461
W	34.344591752	-118.769320786	615.6	26462
W	34.344591752	-118.727998283	569.6	26463
W	34.344591752	-118.686675780	587.7	26464
W	34.344591752	-118.645353277	785.5	26465
W	34.344591752	-118.604030774	812.5	26466
W	34.344591752	-118.562708271	611.0	26467
W	34.344591752	-118.521385768	665.9	26468
W	34.344591752	-118.480063265	840.8	26469
W	34.344591752	-118.438740761	810.1	26470
W	34.344591752	-118.397418258	774.8	26471
W	34.344591752	-118.356095755	720.8	26472
W	34.344591752	-118.314773252	1143.5	26473
W	34.344591752	-118.273450749	1372.1	26474
W	34.344591752	-118.232128246	1486.3	26475
W	34.344591752	-118.190805743	1245.3	26476
W	34.344591752	-118.149483240	1233.1	26477
W	34.344591752	-118.108160737	1111.6	26478
W	34.344591752	-118.066838234	1577.8	26479
W	34.344591752	-118.025515731	1834.0	26480
W	34.344591752	-117.984193228	1846.0	26481
W	34.344591752	-117.942870725	2145.2	26482
W	34.344591752	-117.901548222	2174.5	26483
W	34.344591752	-117.860225718	1734.4	26484
W	34.344591752	-117.818903215	2294.0	26485
W	34.344591752	-117.777580712	1996.1	26486
W	34.344591752	-117.736258209	1679.9	26487
W	34.344591752	-117.694935706	1823.3	26488
W	34.344591752	-117.653613203	2411.0	26489
W	34.344591752	-117.612290700	1918.1	26490
W	34.344591752	-117.570968197	1735.1	26491
W	34.344591752	-117.529645694	1162.6	26492
W	34.344591752	-117.488323191	1191.4	26493
W	34.344591752	-117.447000688	1238.6	26494
W	34.344591752	-117.405678185	1207.3	26495
W	34.344591752	-117.364355682	1120.2	26496
W	34.344591752	-117.323033179	1092.3	26497
W	34.344591752	-117.281710676	1034.8	26498
W	34.344591752	-117.240388172	937.6	26499
W	34.344591752	-117.199065669	1077.3	26500
W	34.344591752	-117.157743166	1298.8	26501
W	34.344591752	-117.116420663	1575.8	26502
W	34.344591752	-117.075098160	1709.6	26503
W	34.344591752	-117.033775657	1980.7	26504
W	34.344591752	-116.992453154	2101.0	26505
W	34.344591752	-116.951130651	1841.7	26506
W	34.344591752	-116.909808148	1823.4	26507
W	34.344591752	-116.868485645	1730.8	26508
W	34.344591752	-116.827163142	1809.5	26509
W	34.344591752	-116.785840639	1593.8	26510
W	34.344591752	-116.744518136	1224.4	26511
W	34.344591752	-116.703195633	1131.9	26512
W	34.344591752	-116.661873129	1088.2	26513
W	34.344591752	-116.620550626	980.4	26514
W	34.344591752	-116.579228123	990.6	26515
W	34.344591752	-116.537905620	1025.6	26516
W	34.344591752	-116.496583117	1003.6	26517
W	34.344591752	-116.455260614	901.4	26518
W	34.344591752	-116.413938111	814.7	26519
W	34.344591752	-116.372615608	795.2	26520
W	34.344591752	-116.331293105	773.7	26521
W	34.344591752	-116.289970602	747.5	26522
W	34.344591752	-116.248648099	696.9	26523
W	34.344591752	-116.207325596	624.6	26524
W	34.344591752	-116.166003093	564.9	26525
W	34.344591752	-116.124680590	609.9	26526
W	34.344591752	-116.083358086	1045.4	26527
W	34.344591752	-116.042035583	843.4	26528
W	34.344591752	-116.000713080	973.6	26529
W	34.344591752	-115.959390577	954.6	26530
W	34.344591752	-115.918068074	840.0	26531
W	34.344591752	-115.876745571	1139.8	26532
W	34.344591752	-115.835423068	694.5	26533
W	34.344591752	-115.794100565	1009.2	26534
W	34.344591752	-115.752778062	558.6	26535
W	34.344591752	-115.711455559	353.6	26536
W	34.344591752	-115.670133056	250.0	26537
W	34.344591752	-115.628810553	222.5	26538
W	34.344591752	-115.587488050	315.6	26539
W	34.344591752	-115.546165547	264.8	26540
W	34.344591752	-115.504843044	191.0	26541
W	34.344591752	-115.463520540	169.1	26542
W	34.344591752	-115.422198037	168.4	26543
W	34.344591752	-115.380875534	175.8	26544
W	34.344591752	-115.339553031	242.8	26545
W	34.344591752	-115.298230528	338.0	26546
W	34.344591752	-115.256908025	321.4	26547
W	34.344591752	-115.215585522	426.5	26548
W	34.344591752	-115.174263019	812.5	26549
W	34.344591752	-115.132940516	412.4	26550
W	34.344591752	-115.091618013	340.2	26551
W	34.344591752	-115.050295510	301.2	26552
W	34.344591752	-115.008973007	326.7	26553
W	34.344591752	-114.967650504	434.2	26554
W	34.344591752	-114.926328001	594.2	26555
W	34.344591752	-114.885005497	794.6	26556
W	34.344591752	-114.843682994	939.0	26557
W	34.344591752	-114.802360491	941.8	26558
W	34.344591752	-114.761037988	617.2	26559
W	34.344591752	-114.719715485	481.9	26560
W	34.344591752	-114.678392982	420.4	26561
W	34.344591752	-114.637070479	421.2	26562
W	34.344591752	-114.595747976	430.7	26563
W	34.344591752	-114.554425473	436.7	26564
W	34.344591752	-114.513102970	465.6	26565
W	34.344591752	-114.471780467	494.6	26566
W	34.344591752	-114.430457964	495.9	26567
W	34.344591752	-114.389135461	677.0	26568
W	34.344591752	-114.347812958	574.8	26569
W	34.344591752	-114.306490455	460.0	26570
W	34.344591752	-114.265167951	355.2	26571
W	34.344591752	-114.223845448	298.3	26572
W	34.344591752	-114.182522945	137.1	26573
W	34.310466496	-119.347835829	170.9	26574
W	34.310466496	-119.306513326	104.3	26575
W	34.310466496	-119.265190823	256.6	26576
W	34.310466496	-119.223868320	238.2	26577
W	34.310466496	-119.182545817	207.1	26578
W	34.310466496	-119.141223314	77.5	26579
W	34.310466496	-119.099900811	58.1	26580
W	34.310466496	-119.058578307	289.8	26581
W	34.310466496	-119.017255804	243.2	26582
W	34.310466496	-118.975933301	224.8	26583
W	34.310466496	-118.934610798	259.8	26584
W	34.310466496	-118.893288295	238.4	26585
W	34.310466496	-118.851965792	234.9	26586
W	34.310466496	-118.810643289	298.7	26587
W	34.310466496	-118.769320786	387.9	26588
W	34.310466496	-118.727998283	381.9	26589
W	34.310466496	-118.686675780	532.9	26590
W	34.310466496	-118.645353277	629.4	26591
W	34.310466496	-118.604030774	626.1	26592
W	34.310466496	-118.562708271	786.9	26593
W	34.310466496	-118.521385768	584.0	26594
W	34.310466496	-118.480063265	388.7	26595
W	34.310466496	-118.438740761	394.3	26596
W	34.310466496	-118.397418258	505.2	26597
W	34.310466496	-118.356095755	584.4	26598
W	34.310466496	-118.314773252	830.5	26599
W	34.310466496	-118.273450749	585.6	26600
W	34.310466496	-118.232128246	974.7	26601
W	34.310466496	-118.190805743	1277.0	26602
W	34.310466496	-118.149483240	854.8	26603
W	34.310466496	-118.108160737	1029.9	26604
W	34.310466496	-118.066838234	1128.3	26605
W	34.310466496	-118.025515731	1544.6	26606
W	34.310466496	-117.984193228	1218.8	26607
W	34.310466496	-117.942870725	2150.4	26608
W	34.310466496	-117.901548222	1292.1	26609
W	34.310466496	-117.860225718	1759.0	26610
W	34.310466496	-117.818903215	2001.6	26611
W	34.310466496	-117.777580712	1853.8	26612
W	34.310466496	-117.736258209	1267.5	26613
W	34.310466496	-117.694935706	1483.4	26614
W	34.310466496	-117.653613203	2608.9	26615
W	34.310466496	-117.612290700	2143.0	26616
W	34.310466496	-117.570968197	1941.2	26617
W	34.310466496	-117.529645694	1325.6	26618
W	34.310466496	-117.488323191	1037.3	26619
W	34.310466496	-117.447000688	1090.0	26620
W	34.310466496	-117.405678185	1148.7	26621
W	34.310466496	-117.364355682	1002.6	26622
W	34.310466496	-117.323033179	971.5	26623
W	34.310466496	-117.281710676	1006.6	26624
W	34.310466496	-117.240388172	1440.1	26625
W	34.310466496	-117.199065669	1408.4	26626
W	34.310466496	-117.157743166	1389.7	26627
W	34.310466496	-117.116420663	1508.6	26628
W	34.310466496	-117.075098160	1844.0	26629
W	34.310466496	-117.033775657	2000.2	26630
W	34.310466496	-116.992453154	2115.4	26631
W	34.310466496	-116.951130651	2181.8	26632
W	34.310466496	-116.909808148	2283.2	26633
W	34.310466496	-116.868485645	2319.9	26634
W	34.310466496	-116.827163142	2176.8	26635
W	34.310466496	-116.785840639	1808.9	26636
W	34.310466496	-116.744518136	2030.8	26637
W	34.310466496	-116.703195633	1528.8	26638
W	34.310466496	-116.661873129	1380.0	26639
W	34.310466496	-116.620550626	1564.0	26640
W	34.310466496	-116.579228123	1317.7	26641
W	34.310466496	-116.537905620	1277.5	26642
W	34.310466496	-116.496583117	1141.9	26643
W	34.310466496	-116.455260614	982.9	26644
W	34.310466496	-116.413938111	916.2	26645
W	34.310466496	-116.372615608	855.0	26646
W	34.310466496	-116.331293105	807.4	26647
W	34.310466496	-116.289970602	771.1	26648
W	34.310466496	-116.248648099	765.2	26649
W	34.310466496	-116.207325596	648.7	26650
W	34.310466496	-116.166003093	581.7	26651
W	34.310466496	-116.124680590	560.6	26652
W	34.310466496	-116.083358086	987.0	26653
W	34.310466496	-116.042035583	801.5	26654
W	34.310466496	-116.000713080	757.8	26655
W	34.310466496	-115.959390577	697.1	26656
W	34.310466496	-115.918068074	666.9	26657
W	34.310466496	-115.876745571	665.6	26658
W	34.310466496	-115.835423068	859.1	26659
W	34.310466496	-115.794100565	927.3	26660
W	34.310466496	-115.752778062	709.2	26661
W	34.310466496	-115.711455559	452.1	26662
W	34.310466496	-115.670133056	336.6	26663
W	34.310466496	-115.628810553	274.5	26664
W	34.310466496	-115.587488050	299.8	26665
W	34.310466496	-115.546165547	370.7	26666
W	34.310466496	-115.504843044	251.1	26667
W	34.310466496	-115.463520540	205.4	26668
W	34.310466496	-115.422198037	165.5	26669
W	34.310466496	-115.380875534	170.2	26670
W	34.310466496	-115.339553031	251.1	26671
W	34.310466496	-115.298230528	333.9	26672
W	34.310466496	-115.256908025	242.4	26673
W	34.310466496	-115.215585522	297.1	26674
W	34.310466496	-115.174263019	390.7	26675
W	34.310466496	-115.132940516	270.3	26676
W	34.310466496	-115.091618013	251.0	26677
W	34.310466496	-115.050295510	254.5	26678
W	34.310466496	-115.008973007	299.4	26679
W	34.310466496	-114.967650504	420.6	26680
W	34.310466496	-114.926328001	630.4	26681
W	34.310466496	-114.885005497	996.0	26682
W	34.310466496	-114.843682994	998.4	26683
W	34.310466496	-114.802360491	754.7	26684
W	34.310466496	-114.761037988	714.8	26685
W	34.310466496	-114.719715485	543.4	26686
W	34.310466496	-114.678392982	503.8	26687
W	34.310466496	-114.637070479	403.9	26688
W	34.310466496	-114.595747976	451.1	26689
W	34.310466496	-114.554425473	547.8	26690
W	34.310466496	-114.513102970	545.2	26691
W	34.310466496	-114.471780467	626.7	26692
W	34.310466496	-114.430457964	828.7	26693
W	34.310466496	-114.389135461	965.6	26694
W	34.310466496	-114.347812958	595.7	26695
W	34.310466496	-114.306490455	654.9	26696
W	34.310466496	-114.265167951	393.2	26697
W	34.310466496	-114.223845448	388.6	26698
W	34.310466496	-114.182522945	238.1	26699
W	34.276327364	-119.306513326	3.4	26700
W	34.276327364	-119.265190823	37.4	26701
W	34.276327364	-119.223868320	76.1	26702
W	34.276327364	-119.182545817	78.3	26703
W	34.276327364	-119.141223314	31.7	26704
W	34.276327364	-119.099900811	117.5	26705
W	34.276327364	-119.058578307	130.2	26706
W	34.276327364	-119.017255804	136.7	26707
W	34.276327364	-118.975933301	128.2	26708
W	34.276327364	-118.934610798	135.3	26709
W	34.276327364	-118.893288295	146.1	26710
W	34.276327364	-118.851965792	259.2	26711
W	34.276327364	-118.810643289	254.6	26712
W	34.276327364	-118.769320786	257.5	26713
W	34.276327364	-118.727998283	291.2	26714
W	34.276327364	-118.686675780	307.5	26715
W	34.276327364	-118.645353277	626.4	26716
W	34.276327364	-118.604030774	379.7	26717
W	34.276327364	-118.562708271	362.4	26718
W	34.276327364	-118.521385768	349.6	26719
W	34.276327364	-118.480063265	298.0	26720
W	34.276327364	-118.438740761	315.8	26721
W	34.276327364	-118.397418258	344.6	26722
W	34.276327364	-118.356095755	363.2	26723
W	34.276327364	-118.314773252	436.3	26724
W	34.276327364	-118.273450749	1080.1	26725
W	34.276327364	-118.232128246	1164.3	26726
W	34.276327364	-118.190805743	978.7	26727
W	34.276327364	-118.149483240	1238.7	26728
W	34.276327364	-118.108160737	1409.1	26729
W	34.276327364	-118.066838234	1620.8	26730
W	34.276327364	-118.025515731	1351.2	26731
W	34.276327364	-117.984193228	1216.2	26732
W	34.276327364	-117.942870725	1344.6	26733
W	34.276327364	-117.901548222	816.3	26734
W	34.276327364	-117.860225718	1364.7	26735
W	34.276327364	-117.818903215	1143.5	26736
W	34.276327364	-117.777580712	1373.7	26737
W	34.276327364	-117.736258209	1425.0	26738
W	34.276327364	-117.694935706	1521.0	26739
W	34.276327364	-117.653613203	2666.3	26740
W	34.276327364	-117.612290700	2390.9	26741
W	34.276327364	-117.570968197	2073.2	26742
W	34.276327364	-117.529645694	1233.2	26743
W	34.276327364	-117.488323191	1137.6	26744
W	34.276327364	-117.447000688	946.3	26745
W	34.276327364	-117.405678185	1434.5	26746
W	34.276327364	-117.364355682	1269.8	26747
W	34.276327364	-117.323033179	1035.3	26748
W	34.276327364	-117.281710676	1242.8	26749
W	34.276327364	-117.240388172	1504.6	26750
